world,room,spawnpoint,sp_id,sp_id_index,name,obj_id,PosX,PosY,PosZ,RotX,RotY,RotZ,SpawnType,SpawnArgument,Serial,Arg1,Arg2,RC,SpawnDelay,Cmd,SpawnRange,Level,Medal
Pride Land,Jungle,b_20,267,1,(M) Neoshadow,120,1225.81,-892.73,-1589.11,0,-2.37,0,2,0,44,0,0,0,15,0,0,0,0
Pride Land,Jungle,b_20,267,2,(M) Rapid Thruster,304,946.98,-1085.39,-1302.31,0,-2.37,0,2,0,37,1,0,0,5,0,0,0,0
Pride Land,Jungle,b_20,267,3,(M) Rapid Thruster,304,1264.65,-1085.39,-1342.15,0,-2.37,0,2,0,38,1,0,0,5,0,0,0,0
Pride Land,Jungle,b_20,267,4,(M) Rapid Thruster,304,1434.93,-1085.39,-1804.21,0,-2.37,0,2,0,45,1,0,0,5,0,0,0,0
Pride Land,Jungle,b_20,267,5,(M) Rapid Thruster,304,1077.43,-1085.39,-2082.05,0,-2.37,0,2,0,50,1,0,0,5,0,0,0,0
Pride Land,Jungle,b_20,267,6,(M) Rapid Thruster,304,800.59,-1085.39,-1653.84,0,-2.37,0,2,0,51,1,0,0,5,0,0,0,0
Pride Land,Jungle,b_20,268,0,(M) Aerial Knocker,20,2478.64,-1364.49,1130.23,0,-0.27,0,2,0,39,1,0,0,0,0,0,0,0
Pride Land,Jungle,b_20,268,1,(M) Aerial Knocker,20,1913.25,-1364.49,1337.19,0,-0.27,0,2,0,40,1,0,0,15,0,0,0,0
Pride Land,Jungle,b_20,268,2,(M) Rapid Thruster,304,1790.36,-1364.49,1267.21,0,-0.27,0,2,0,42,1,0,0,0,0,0,0,0
Pride Land,Jungle,b_20,268,3,(M) Rapid Thruster,304,2535.39,-1364.49,959.12,0,-0.27,0,2,0,85,1,0,0,10,0,0,0,0
Pride Land,Jungle,b_20,268,4,(M) Rapid Thruster,304,1943.54,-1364.49,1069.65,0,-0.27,0,2,0,41,1,0,0,0,0,0,0,0
Pride Land,Jungle,b_20,268,5,(M) Rapid Thruster,304,2254.61,-1364.49,880.61,0,-0.27,0,2,0,52,1,0,0,10,0,0,0,0
Pride Land,Jungle,b_20,268,6,(M) Rapid Thruster,304,2123.19,-1364.49,968.51,0,-0.27,0,2,0,46,1,0,0,0,0,0,0,0
Pride Land,Jungle,b_20,269,0,(M) Neoshadow,120,-1257.52,-387.18,789.94,0,-2.37,0,2,0,49,0,0,0,15,0,0,0,0
Pride Land,Jungle,b_20,269,1,(M) Aerial Knocker,20,-1006.58,-499.65,1033.92,0,-2.37,0,2,0,47,0,0,0,8,0,0,0,0
Pride Land,Jungle,b_20,269,2,(M) Aerial Knocker,20,-1084.25,-549.65,539.99,0,-2.37,0,2,0,48,0,0,0,8,0,0,0,0
Pride Land,Jungle,b_35,182,0,(M) Scar Ghost,2099,2580.89,-1269.16,2121.04,0,1.55,0,1,1,32,0,0,0,0,0,0,0,0
Pride Land,Jungle,b_35,182,1,(M) Scar Ghost,2099,-2445.54,-173.4,193.45,0,-1.45,0,1,0,33,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,7,0,PLAYER,566,-3330,-55.45,160,0,1.57,0,1,0,3,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,7,1,PARTY 1,567,-3430,-43.94,260,0,1.57,0,1,0,4,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,7,2,PARTY 2,568,-3430,-43.94,60,0,1.57,0,1,0,5,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,8,0,PLAYER,566,3403.32,-1386.08,1967.92,0,-1.94,0,1,1,6,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,8,1,PARTY 1,567,3460.84,-1392.68,1838.72,0,-1.94,0,1,1,7,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_00,8,2,PARTY 2,568,3532.51,-1403.44,2025.44,0,-1.94,0,1,1,8,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_22,394,0,(F) Puzzle crown,2440,700,-1200,50,0,0,0,0,0,86,7,0,0,0,0,0,0,0
Pride Land,Jungle,m_70,214,0,(F) Treasure chest S (LK),2132,-1425,-650.0,-895,0,1.75,0,0,0,34,0,0,0,0,0,0,0,0
Pride Land,Jungle,m_70,214,1,(F) Treasure chest S (LK),2132,1777,-929.63,-2107,0,-2.36,0,0,0,35,1,0,0,0,0,0,0,0
Pride Land,Jungle,m_70,214,2,(F) Treasure chest S (LK),2132,-1977,-247.93,-140,0,-1.83,0,0,0,36,2,0,0,0,0,0,0,0
Pride Land,Oasis,a00e,42,0,(P) Simba (RTN),1200,-2140.97,-235.29,-1395.4,0,-0.14,0,0,0,20,0,1,0,0,239,0,0,0
Pride Land,Oasis,e00_,64,0,(N) Timon (RTN) (LK),1195,-2165.39,-166.22,-595.0,0,1.24,0,0,0,21,0,0,339,0,31,0,0,0
Pride Land,Oasis,e01_,86,0,(N) Timon (RTN) (LK),1195,-2025.64,-139.07,-238.58,0,1.24,0,0,0,22,0,0,340,0,31,0,0,0
Pride Land,Oasis,e02_,240,0,(N) Timon (RTN) (LK),1195,719.91,-213.8,-491.82,0,1.24,0,0,0,29,0,0,689,0,31,0,0,0
Pride Land,Oasis,e51_,262,0,(N) Timon (RTN) (LK),1195,-1908.27,-120.91,-59.0,0,1.24,0,0,0,30,0,0,695,0,31,0,0,0
Pride Land,Oasis,e_50,20,0,PLAYER,566,-1774.99,-176.27,-678.61,0,-2.63,0,1,50,13,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,20,1,PARTY 1,567,-1813.29,-189.17,-814.75,0,-2.63,0,1,50,14,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,20,2,PARTY 2,568,-1638.86,-181.34,-716.9,0,-2.63,0,1,50,15,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,20,3,PLAYER,566,-1936.05,-130.62,-256.73,0,-0.15,0,1,51,16,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,20,4,PARTY 1,567,-1822.04,-117.35,-173.07,0,-0.15,0,1,51,17,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,20,5,PARTY 2,568,-2019.72,-135.02,-142.72,0,-0.15,0,1,51,18,0,0,0,0,0,0,0,0
Pride Land,Oasis,e_50,464,0,PLAYER,566,-1814.49,-111.67,-96.04,0,-2.45,0,1,52,35,0,0,0,0,0,0,0,0
Pride Land,Oasis,f00_,108,0,(N) Pumba (RTN) (LK),1196,-1759.67,-176.3,-694.47,0,-2.56,0,0,0,23,0,0,341,0,31,0,0,0
Pride Land,Oasis,f01_,130,0,(N) Pumba (RTN) (LK),1196,-1883.13,-109.04,120.17,0,-2.56,0,0,0,24,0,0,342,0,31,0,0,0
Pride Land,Oasis,f02_,152,0,(N) Pumba (RTN) (LK),1196,809.63,-229.7,-80.51,0,-2.56,0,0,0,25,0,0,343,0,31,0,0,0
Pride Land,Oasis,f51_,284,0,(N) Pumba (RTN) (LK),1196,-1932.45,-178.69,-724.16,0,-2.56,0,0,0,31,0,0,697,0,31,0,0,0
Pride Land,Oasis,j01_,443,0,(P) Donald (RTN) (LK),2087,-1920.38,-92.76,635.08,0,0,0,0,0,33,0,0,1024,0,31,0,0,0
Pride Land,Oasis,j01_,444,0,(P) Goofy (RTN) (LK),2088,-2094.43,-141.99,60.67,0,1.08,0,0,0,34,0,0,1025,0,31,0,0,0
Pride Land,Oasis,m_00,1,0,PLAYER,566,-64.08,-60,-501.86,0,-2.09,0,1,99,4,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,1,1,PARTY 1,567,-200.68,-60.0,-538.46,0,-2.09,0,1,99,5,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,1,2,PARTY 2,568,-100.68,-60.0,-365.26,0,-2.09,0,1,99,6,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,6,0,PLAYER,566,-2140,-96.02,550.0,0,1.57,0,1,0,7,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,6,1,PARTY 1,567,-2240,-90.83,650.0,0,1.57,0,1,0,8,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,6,2,PARTY 2,568,-2240,-96.18,450.0,0,1.57,0,1,0,9,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_01,525,0,PLAYER,566,-64,-60.0,-501.8,0,-2.09,0,1,99,49,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_01,557,0,PLAYER,566,-2140,-96.8,550,0,1.57,0,1,0,50,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_20,5,0,WORLD_POINT,569,-70,-60.0,-500,0,0,0,0,0,3,99,0,0,0,0,0,0,0
Pride Land,Oasis,m_21,558,0,MENU_FRIEND_1,793,0,-54.85,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_21,558,1,MENU_FRIEND_2,794,150,-74.15,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_21,558,2,MENU_FRIEND_3,1006,0,-61.14,-150,0,0,0,0,0,53,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_22,734,0,(F) Puzzle crown,2440,-700,-500,1110,0,0,0,0,0,71,8,0,0,0,0,0,0,0
Pride Land,Oasis,m_70,493,0,(F) Treasure chest L (LK),2133,-2540,-246.01,-1400,0,1.75,0,0,0,38,100,0,0,0,0,0,0,0
Pride Land,Oasis,m_70,493,1,(F) Treasure chest L (LK),2133,1899,-314.77,-224.5,0,-2.18,0,0,0,39,101,0,0,0,0,0,0,0
Pride Land,Oasis,m_70,493,2,(F) Treasure chest S (LK),2132,715,-500,1200,0,1.48,0,0,0,41,0,0,0,0,0,0,0,0
Pride Land,Oasis,z00s,196,0,SHOP_POINT_LOW,2178,779.5,-250.28,-1553.2,0,-2.39,0,0,0,54,0,1,0,0,206,0,0,0
Pride Land,Pride Rock,m_00,0,0,PLAYER,566,-990,-1788.14,1125,0,-1.05,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Oasis,m_00,0,0,PLAYER,566,0,-62.72,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Overlook,m_00,1,0,PLAYER,566,0,4.12,-800,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Peak,b_20,92,0,(M) Rapid Thruster (CROWD),1367,-433.74,126.81,62.27,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Pride Land,Peak,b_20,92,1,(M) Rapid Thruster (CROWD),1367,-422.06,80.55,-943.08,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Pride Land,Peak,b_20,92,2,(M) Rapid Thruster (CROWD),1367,584.4,61.21,-942.46,0,0,0,0,0,8,0,100,0,0,0,0,0,0
Pride Land,Peak,b_20,92,3,(M) Rapid Thruster (CROWD),1367,559.09,141.01,64.49,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Pride Land,Peak,b_20,92,4,(M) Rapid Thruster (RAW),1368,426.84,19.82,-324.16,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Pride Land,Peak,b_21,125,0,(M) Rapid Thruster,304,690.18,-200,-928.78,0,-2.36,0,0,0,28,0,0,0,0,0,0,0,0
Pride Land,Peak,m_00,15,0,PLAYER,566,-750,429.66,940.0,0,1.57,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Peak,m_00,15,1,PARTY 1,567,-850,469.49,1040,0,1.57,0,1,0,3,0,0,0,0,0,0,0,0
Pride Land,Peak,m_00,15,2,PARTY 2,568,-850,451.46,840.0,0,1.57,0,1,0,4,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,b_40,13,0,PLAYER,566,-100,0,250,0,1.57,0,0,0,4,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,b_40,13,1,PARTY 1,567,-200,0,350,0,1.57,0,0,0,5,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,b_40,13,2,PARTY 2,568,-200,0,150,0,1.57,0,0,0,6,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,b_40,13,3,(B) Scar,668,1200,5.2,250.0,0,-1.57,0,0,0,8,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,m_00,12,0,PLAYER,566,0,0.0,-50,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,m_00,12,1,PARTY 1,567,100,0.0,50,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Scar´s Darkness,m_00,12,2,PARTY 2,568,-100,-0.93,50,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Pride Land,The Savannah,b_60,23,0,PLAYER,566,8.68,-354.75,4900.76,0,0.17,0,0,0,4,0,0,0,0,0,0,0,0
Pride Land,The Savannah,b_60,23,1,PARTY 1,567,89.8,-353.83,5016.61,0,0.17,0,0,0,5,0,0,0,0,0,0,0,0
Pride Land,The Savannah,b_60,23,2,PARTY 2,568,-107.16,-352.19,4981.88,0,0.17,0,0,0,6,0,0,0,0,0,0,0,0
Pride Land,The Savannah,b_60,23,3,(B) Groundshaker,1113,1224.22,143.36,-1992.9,0,-2.97,0,0,0,7,0,0,0,0,0,0,0,0
Pride Land,The Savannah,m_00,22,0,PLAYER,566,0,-248.5,-50,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Pride Land,The Savannah,m_00,22,1,PARTY 1,567,100,-244.33,50,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,The Savannah,m_00,22,2,PARTY 2,568,-100,-257.26,50,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Pride Land,Wildebeest Valley,m_00,22,0,PLAYER,566,0,0.0,-50,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Pride Land,Wildebeest Valley,m_00,22,1,PARTY 1,567,100,0.0,50,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Pride Land,Wildebeest Valley,m_00,22,2,PARTY 2,568,-100,0.0,50,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Atlantica,Triton´s Throne,d10_,94,0,(N) Poseidon (RTN) (LM),1229,393.68,-931.9,-326.01,0,0,0,0,0,24,0,0,1494,0,31,0,0,0
Atlantica,Triton´s Throne,d20_,126,0,(N) Poseidon (RTN) (LM),1229,393.68,-837.47,-321.95,0,0,0,0,0,26,0,0,1510,0,31,0,0,0
Atlantica,Triton´s Throne,d21_,158,0,(N) Poseidon (RTN) (LM),1229,393.68,-934.95,-328.05,0,0,0,0,0,28,0,0,1511,0,31,0,0,0
Atlantica,Triton´s Throne,d30_,190,0,(N) Poseidon (RTN) (LM),1229,393.68,-837.47,-321.95,0,0,0,0,0,30,0,0,1522,0,31,0,0,0
Atlantica,Triton´s Throne,d31_,222,0,(N) Poseidon (RTN) (LM),1229,393.68,-932.91,-327.03,0,0,0,0,0,32,0,0,1523,0,31,0,0,0
Atlantica,Triton´s Throne,d40_,254,0,(N) Poseidon (RTN) (LM),1229,393.68,-837.47,-321.95,0,0,0,0,0,34,0,0,1534,0,31,0,0,0
Atlantica,Triton´s Throne,d41_,286,0,(N) Poseidon (RTN) (LM),1229,393.68,-934.95,-329.06,0,0,0,0,0,36,0,0,1535,0,31,0,0,0
Atlantica,Triton´s Throne,d42_,318,0,(N) Poseidon (RTN) (LM),1229,393.68,-837.47,-321.95,0,0,0,0,0,38,0,0,1536,0,31,0,0,0
Atlantica,Triton´s Throne,d50_,350,0,(N) Poseidon (RTN) (LM),1229,393.68,-928.85,-329.06,0,0,0,0,0,40,0,0,1550,0,31,0,0,0
Atlantica,Triton´s Throne,d51_,382,0,(N) Poseidon (RTN) (LM),1229,393.68,-930.88,-326.01,0,0,0,0,0,42,0,0,1551,0,31,0,0,0
Atlantica,Triton´s Throne,m_00,1,0,PLAYER,566,0,-800,-1000,0,-3.14,0,1,0,3,0,0,0,0,0,0,0,0
Atlantica,Triton´s Throne,m_21,7,0,MENU_FRIEND_1,793,-100,-600,-1100,0,-3.14,0,0,0,6,0,0,0,0,0,0,0,0
Atlantica,Triton´s Throne,m_21,7,1,MENU_FRIEND_2,794,100,-600,-1100,0,-3.14,0,0,0,7,0,0,0,0,0,0,0,0
Atlantica,Triton´s Throne,m_22,477,0,(F) Puzzle crown,2440,-315,-1000,705,0,0,0,0,0,44,1,0,0,0,0,0,0,0
Atlantica,Triton´s Throne,m_22,477,1,(F) Puzzle crown,2440,315,-1000,705,0,0,0,0,0,45,2,0,0,0,0,0,0,0
Atlantica,Ariel´s Grotto,m_00,2,0,PLAYER,566,-400,-50,-400,0,2.36,0,1,0,3,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,a10_,642,0,(N) Ariel (RTN) (LM),1077,-394.08,-401.66,499.57,0,0,0,0,0,89,0,0,1495,0,31,0,0,0
Atlantica,Undersea Courtyard,a11_,674,0,(N) Ariel (RTN) (LM),1077,-486.74,-837.63,273.53,0,0,0,0,0,91,0,0,1496,0,31,0,0,0
Atlantica,Undersea Courtyard,a12_,706,0,(N) Ariel (RTN) (LM),1077,197.35,-581.36,271.33,0,0,0,0,0,93,0,0,1497,0,31,0,0,0
Atlantica,Undersea Courtyard,a20_,738,0,(N) Ariel (RTN) (LM),1077,133.97,-976.47,-522.0,0,0,0,0,0,95,0,0,1512,0,31,0,0,0
Atlantica,Undersea Courtyard,a21_,770,0,(N) Ariel (RTN) (LM),1077,367.74,-1053.32,753.67,0,0,0,0,0,97,0,0,1513,0,31,0,0,0
Atlantica,Undersea Courtyard,a30_,802,0,(N) Ariel (RTN) (LM),1077,-394.08,-401.66,499.57,0,0,0,0,0,99,0,0,1524,0,31,0,0,0
Atlantica,Undersea Courtyard,a31_,834,0,(N) Ariel (RTN) (LM),1077,367.74,-1053.32,753.67,0,0,0,0,0,101,0,0,1525,0,31,0,0,0
Atlantica,Undersea Courtyard,a40y,2176,0,(N) Ariel (RTN) (LM),1077,-98.93,-550,891.82,0,0,0,0,0,207,0,3,1537,0,31,0,0,0
Atlantica,Undersea Courtyard,a50_,898,0,(N) Ariel (RTN) (LM),1077,-394.08,-401.66,499.57,0,0,0,0,0,105,0,0,1552,0,31,0,0,0
Atlantica,Undersea Courtyard,a51_,930,0,(N) Ariel (RTN) (LM),1077,367.74,-1053.32,753.67,0,0,0,0,0,107,0,0,1553,0,31,0,0,0
Atlantica,Undersea Courtyard,b10_,972,0,(N) Sebastian (RTN) (LM),1078,-157.11,-560.38,-123.65,0,-0.36,0,0,0,109,0,0,1498,0,31,0,0,0
Atlantica,Undersea Courtyard,b11y,1004,0,(N) Sebastian (RTN) (LM),1078,-82.21,-650,925.15,0,0,0,0,0,111,0,3,1499,0,31,0,0,0
Atlantica,Undersea Courtyard,b12_,1036,0,(N) Sebastian (RTN) (LM),1078,-324.17,-10.5,-926.38,0,-0.36,0,0,0,113,0,0,1500,0,31,0,0,0
Atlantica,Undersea Courtyard,b13y,2228,0,(N) Sebastian (RTN) (LM),1078,5.8,-650,890.23,0,0,0,0,0,209,0,3,1809,0,31,0,0,0
Atlantica,Undersea Courtyard,b20_,1068,0,(N) Sebastian (RTN) (LM),1078,118.42,-858.47,26.12,0,-0.36,0,0,0,115,0,0,1514,0,31,0,0,0
Atlantica,Undersea Courtyard,b21_,1100,0,(N) Sebastian (RTN) (LM),1078,280.43,-510.55,-365.87,0,-0.36,0,0,0,117,0,0,1515,0,31,0,0,0
Atlantica,Undersea Courtyard,b30y,2144,0,(N) Sebastian (RTN) (LM),1078,92.63,-650,927.57,0,0,0,0,0,205,0,3,1526,0,31,0,0,0
Atlantica,Undersea Courtyard,b31_,1164,0,(N) Sebastian (RTN) (LM),1078,280.43,-510.55,-365.87,0,-0.36,0,0,0,121,0,0,1527,0,31,0,0,0
Atlantica,Undersea Courtyard,b40_,1196,0,(N) Sebastian (RTN) (LM),1078,619.13,-858.47,-400.68,0,-0.36,0,0,0,123,0,0,1538,0,31,0,0,0
Atlantica,Undersea Courtyard,b41y,1228,0,(N) Sebastian (RTN) (LM),1078,-87.86,-650,924.56,0,0,0,0,0,125,0,3,1562,0,31,0,0,0
Atlantica,Undersea Courtyard,b42_,1260,0,(N) Sebastian (RTN) (LM),1078,392.76,-510.55,-88.01,0,-0.36,0,0,0,127,0,0,1540,0,31,0,0,0
Atlantica,Undersea Courtyard,b50y,1292,0,(N) Sebastian (RTN) (LM),1078,80.42,-650,926.07,0,0,0,0,0,129,0,3,1554,0,31,0,0,0
Atlantica,Undersea Courtyard,b51_,1324,0,(N) Sebastian (RTN) (LM),1078,280.43,-510.55,-365.87,0,-0.36,0,0,0,131,0,0,1555,0,31,0,0,0
Atlantica,Undersea Courtyard,b_40,95,0,PLAYER,566,-335.09,-500,-484.25,0,3.14,0,0,0,60,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,c10_,1366,0,(N) Flounder (RTN) (LM),1079,43.89,-670.15,1369.36,0,-0.04,0,0,0,133,0,3,1501,0,31,0,0,0
Atlantica,Undersea Courtyard,c11_,1398,0,(N) Flounder (RTN) (LM),1079,165.95,-309.05,-228.49,0,-0.95,0,0,0,135,0,0,1502,0,31,0,0,0
Atlantica,Undersea Courtyard,c12_,1430,0,(N) Flounder (RTN) (LM),1079,383.15,-662.15,662.39,0,-0.95,0,0,0,137,0,0,1503,0,31,0,0,0
Atlantica,Undersea Courtyard,c20y,1462,0,(N) Flounder (RTN) (LM),1079,81.97,-650,897.68,0,0,0,0,0,139,0,3,1516,0,31,0,0,0
Atlantica,Undersea Courtyard,c21_,1494,0,(N) Flounder (RTN) (LM),1079,-633.68,-308.18,-139.96,0,-0.95,0,0,0,141,0,0,1517,0,31,0,0,0
Atlantica,Undersea Courtyard,c30_,1526,0,(N) Flounder (RTN) (LM),1079,165.95,-309.05,-228.49,0,-0.95,0,0,0,143,0,0,1528,0,31,0,0,0
Atlantica,Undersea Courtyard,c31_,1558,0,(N) Flounder (RTN) (LM),1079,-633.68,-308.18,-139.96,0,-0.95,0,0,0,145,0,0,1529,0,31,0,0,0
Atlantica,Undersea Courtyard,c40_,1590,0,(N) Flounder (RTN) (LM),1079,-296.72,-534.54,-154.75,0,-0.95,0,0,0,147,0,0,1541,0,31,0,0,0
Atlantica,Undersea Courtyard,c41_,1622,0,(N) Flounder (RTN) (LM),1079,681.39,-918.96,472.13,0,-0.95,0,0,0,149,0,0,1542,0,31,0,0,0
Atlantica,Undersea Courtyard,c42_,1654,0,(N) Flounder (RTN) (LM),1079,-633.68,-308.18,-139.96,0,-0.95,0,0,0,151,0,0,1543,0,31,0,0,0
Atlantica,Undersea Courtyard,c50_,1686,0,(N) Flounder (RTN) (LM),1079,165.95,-309.05,-228.49,0,-0.95,0,0,0,153,0,0,1556,0,31,0,0,0
Atlantica,Undersea Courtyard,c51_,1718,0,(N) Flounder (RTN) (LM),1079,-633.68,-308.18,-139.96,0,-0.95,0,0,0,155,0,0,1557,0,31,0,0,0
Atlantica,Undersea Courtyard,e10_,1772,0,(N) Donald (RTN) (LM),1227,187.61,-712.79,-215.67,0,1.0,0,0,0,157,0,0,1504,0,31,0,0,0
Atlantica,Undersea Courtyard,e10_,1773,0,(N) Goofy (RTN) (LM),1228,287.16,-712.7,228.03,0,0.67,0,0,0,159,0,0,1507,0,31,0,0,0
Atlantica,Undersea Courtyard,e11_,1804,0,(N) Donald (RTN) (LM),1227,249.83,-1214.14,-658.33,0,1.0,0,0,0,161,0,0,1506,0,31,0,0,0
Atlantica,Undersea Courtyard,e11_,1805,0,(N) Goofy (RTN) (LM),1228,10.26,-1144.65,70.39,0,0.67,0,0,0,163,0,0,1508,0,31,0,0,0
Atlantica,Undersea Courtyard,e12_,1836,0,(N) Donald (RTN) (LM),1227,187.98,-970.19,989.18,0,1.0,0,0,0,165,0,0,1505,0,31,0,0,0
Atlantica,Undersea Courtyard,e12_,1837,0,(N) Goofy (RTN) (LM),1228,-214.57,-970.11,227.84,0,0.67,0,0,0,167,0,0,1509,0,31,0,0,0
Atlantica,Undersea Courtyard,e20_,1868,0,(N) Donald (RTN) (LM),1227,233.62,-236.05,-73.69,0,1.0,0,0,0,169,0,0,1518,0,31,0,0,0
Atlantica,Undersea Courtyard,e20_,1869,0,(N) Goofy (RTN) (LM),1228,333.16,-235.97,370.01,0,0.67,0,0,0,171,0,0,1520,0,31,0,0,0
Atlantica,Undersea Courtyard,e21_,1900,0,(N) Donald (RTN) (LM),1227,748.61,-397.1,23.53,0,1.0,0,0,0,173,0,0,1519,0,31,0,0,0
Atlantica,Undersea Courtyard,e21_,1901,0,(N) Goofy (RTN) (LM),1228,346.06,-397.02,-737.81,0,0.67,0,0,0,175,0,0,1521,0,31,0,0,0
Atlantica,Undersea Courtyard,e30_,1932,0,(N) Donald (RTN) (LM),1227,187.61,-712.79,-215.67,0,1.0,0,0,0,177,0,0,1530,0,31,0,0,0
Atlantica,Undersea Courtyard,e30_,1933,0,(N) Goofy (RTN) (LM),1228,287.16,-712.7,228.03,0,0.67,0,0,0,179,0,0,1532,0,31,0,0,0
Atlantica,Undersea Courtyard,e31_,1964,0,(N) Donald (RTN) (LM),1227,748.61,-397.1,23.53,0,1.0,0,0,0,181,0,0,1531,0,31,0,0,0
Atlantica,Undersea Courtyard,e31_,1965,0,(N) Goofy (RTN) (LM),1228,346.06,-397.02,-737.81,0,0.67,0,0,0,183,0,0,1533,0,31,0,0,0
Atlantica,Undersea Courtyard,e40_,1996,0,(N) Donald (RTN) (LM),1227,384.6,-1143.26,132.83,0,1.0,0,0,0,185,0,0,1544,0,31,0,0,0
Atlantica,Undersea Courtyard,e40_,1997,0,(N) Goofy (RTN) (LM),1228,484.15,-1143.18,576.53,0,0.67,0,0,0,187,0,0,1547,0,31,0,0,0
Atlantica,Undersea Courtyard,e41_,2028,0,(N) Donald (RTN) (LM),1227,250.8,-374.41,-346.15,0,1.0,0,0,0,189,0,0,1545,0,31,0,0,0
Atlantica,Undersea Courtyard,e41_,2029,0,(N) Goofy (RTN) (LM),1228,-309.12,-1143.18,-68.6,0,0.67,0,0,0,191,0,0,1548,0,31,0,0,0
Atlantica,Undersea Courtyard,e42_,2060,0,(N) Donald (RTN) (LM),1227,748.61,-1014.7,17.23,0,1.0,0,0,0,193,0,0,1546,0,31,0,0,0
Atlantica,Undersea Courtyard,e42_,2061,0,(N) Goofy (RTN) (LM),1228,346.06,-1014.62,-744.11,0,0.67,0,0,0,195,0,0,1549,0,31,0,0,0
Atlantica,Undersea Courtyard,e50_,2092,0,(N) Donald (RTN) (LM),1227,187.61,-712.79,-215.67,0,1.0,0,0,0,197,0,0,1558,0,31,0,0,0
Atlantica,Undersea Courtyard,e50_,2093,0,(N) Goofy (RTN) (LM),1228,287.16,-712.7,228.03,0,0.67,0,0,0,199,0,0,1560,0,31,0,0,0
Atlantica,Undersea Courtyard,e51_,2124,0,(N) Donald (RTN) (LM),1227,748.61,-397.1,23.53,0,1.0,0,0,0,201,0,0,1559,0,31,0,0,0
Atlantica,Undersea Courtyard,e51_,2125,0,(N) Goofy (RTN) (LM),1228,346.06,-397.02,-737.81,0,0.67,0,0,0,203,0,0,1561,0,31,0,0,0
Atlantica,Undersea Courtyard,e_50,30,0,PLAYER,566,15.61,-500,295.24,0,-3.14,0,1,50,29,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,e_50,30,1,PLAYER,566,6.23,-409.07,-1207.39,0,-3.14,0,1,20,211,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,m_00,0,0,PLAYER,566,0,-350,-1840,0,-3.14,0,1,99,22,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,m_00,1,0,PLAYER,566,0,-600,1400,0,0,0,1,0,25,0,0,0,0,0,0,0,0
Atlantica,Undersea Courtyard,m_20,10,0,WORLD_POINT,569,0,-305,-1840,0,0,0,0,0,3,99,0,0,0,0,0,0,0
